run,operation,started,time,status,label,bin_duration,blacklist_path,modes,n_sample_per_object,remove_outlier,save_dir,selection,tactile_path,threshold,trajectory_path,video_path,batch_size,epochs,lr,sample_file,output_size,loss_train,max_acc_train,loss_test,max_acc_test,acc_test,acc_train,tsample,tsr_stop,sc_true,sc_false,theta,tauRho,hidden_size,l1_loss_train,l2_loss_train,l1_loss_test,l2_loss_test,network,path,data_path,checkpoint_dir,data_dir,step,acc/test,acc/train,loss/test,loss/train,prob
0e37ab89,vtsnn_slip:tact,2020-03-18 12:58:38,0:00:00,error,batch_size=8 checkpoint_dir=. data_dir=/home/…/bin_150 epochs=700 hidden_size=32 lr=0.001 output_size=2 sample_file=1 sc_false=5 sc_true=80 tsample=150 tsr_stop=150,,,,,,,,,,,,8,700,0.001,1,,,,,,,,150,150,80,5,,,32,,,,,,,,,,,,,,,
44290b72,vtsnn_slip:tact,2020-03-18 12:58:27,0:00:00,error,batch_size=8 checkpoint_dir=. data_dir=/home/…/bin_150 epochs=700 hidden_size=32 lr=0.001 output_size=2 sample_file=1 sc_false=5 sc_true=80 tsample=150 tsr_stop=150,,,,,,,,,,,,8,700,0.001,1,,,,,,,,150,150,80,5,,,32,,,,,,,,,,,,,,,
107b22a0,vtsnn_slip:tact,2020-03-18 12:57:07,0:00:00,error,batch_size=8 checkpoint_dir=. data_dir=/home/…/bin_150 epochs=700 hidden_size=32 lr=0.001 output_size=2 sample_file=1 sc_false=5 sc_true=80 tsample=150 tsr_stop=150,,,,,,,,,,,,8,700,0.001,1,,,,,,,,150,150,80,5,,,32,,,,,,,,,,,,,,,
c0874b75,vtsnn_slip:tact,2020-03-18 12:56:37,0:00:00,error,batch_size=8 checkpoint_dir=. data_dir=/home/…/bin_150 epochs=700 hidden_size=32 lr=0.001 output_size=2 sample_file=1 sc_false=5 sc_true=80 tsample=150 tsr_stop=150,,,,,,,,,,,,8,700,0.001,1,,,,,,,,150,150,80,5,,,32,,,,,,,,,,,,,,,
14575336,vtsnn_slip:downsample,2020-03-18 12:48:18,0:00:11,completed,count=100 network=/home/…/network.yaml path=/home/…/bin_150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/home/tasbolat/some_python_examples/VT_SNN/slip_detection/network.yaml,/home/tasbolat/some_python_examples/data_VT_SNN/slip_data/bin_150/,,,,,,,,,
379d99bc,vtsnn_slip:downsample,2020-03-18 12:47:57,0:00:00,error,count=100 network=/home/…/network.yaml path=/home/…/bin_150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/home/tasbolat/some_python_examples/VT_SNN/slip_detection/network.yaml,/home/tasbolat/some_python_examples/data_VT_SNN/slip_data/bin_150/,,,,,,,,,
577739af,vtsnn_slip:prepare-data,2020-03-18 12:47:00,0:00:19,completed,bin_duration=0.001 data_path=/datasets/…/slip2 save_dir=/home/…/bin_150 threshold=1,0.001,,,,,/home/tasbolat/some_python_examples/data_VT_SNN/slip_data/bin_150/,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,/datasets/eventdata/slip2/,,,,,,,,
23abec37,vtsnn_slip:prepare-data,2020-03-18 12:46:12,0:00:19,completed,bin_duration=0.001 data_path=/datasets/…/slip2 save_dir=/home/…/bin_150 threshold=1,0.001,,,,,/home/tasbolat/some_python_examples/data_VT_SNN/slip_data/bin_150/,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,/datasets/eventdata/slip2/,,,,,,,,
1ad4d794,vtsnn_slip:prepare-data,2020-03-18 12:44:58,0:00:19,completed,bin_duration=0.001 data_path=/datasets/…/slip2 save_dir=/home/…/bin_150 threshold=1,0.001,,,,,/home/tasbolat/some_python_examples/data_VT_SNN/slip_data/bin_150/,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,/datasets/eventdata/slip2/,,,,,,,,
0eb73aa4,vtsnn_slip:prepare-data,2020-03-18 12:44:16,0:00:01,error,bin_duration=0.001 data_path=/…/traj_start_ends save_dir=/home/…/bin_150 threshold=1,0.001,,,,,/home/tasbolat/some_python_examples/data_VT_SNN/slip_data/bin_150/,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,/datasets/eventdata/slip2/traj_start_ends/,,,,,,,,
a290b7a3,vtsnn:viz_ann,2020-03-14 16:44:24,0:19:27,completed,batch_size=8 checkpoint_dir=. data_dir=/home/…/data_VT_SNN epochs=400 hidden_size=30 lr=0.0001 sample_file=5,,,,,,,,,,,,8,400,0.0001,5,,1.7732381252244522e-07,1.0,0.4582618176937103,0.4333333373069763,0.4000000059604645,1.0,,,,,,,30,,,,,,,,,,,,,,,
5f278820,vtsnn:viz_ann,2020-03-14 16:25:01,0:19:22,completed,batch_size=8 checkpoint_dir=. data_dir=/home/…/data_VT_SNN epochs=400 hidden_size=30 lr=0.0001 sample_file=4,,,,,,,,,,,,8,400,0.0001,4,,5.419055355559976e-07,1.0,0.40054556727409363,0.4833333194255829,0.36666667461395264,1.0,,,,,,,30,,,,,,,,,,,,,,,
fe032d98,vtsnn:viz_ann,2020-03-14 16:05:40,0:19:20,completed,batch_size=8 checkpoint_dir=. data_dir=/home/…/data_VT_SNN epochs=400 hidden_size=30 lr=0.0001 sample_file=3,,,,,,,,,,,,8,400,0.0001,3,,7.048249131003104e-07,1.0,0.28480666875839233,0.5833333134651184,0.5166666507720947,1.0,,,,,,,30,,,,,,,,,,,,,,,
79150d0b,vtsnn:viz_ann,2020-03-14 15:46:20,0:19:20,completed,batch_size=8 checkpoint_dir=. data_dir=/home/…/data_VT_SNN epochs=400 hidden_size=30 lr=0.0001 sample_file=2,,,,,,,,,,,,8,400,0.0001,2,,4.157423916240077e-07,1.0,0.401396781206131,0.5166666507720947,0.46666666865348816,1.0,,,,,,,30,,,,,,,,,,,,,,,
8efc7f89,vtsnn:viz_ann,2020-03-14 15:26:53,0:19:26,completed,batch_size=8 checkpoint_dir=. data_dir=/home/…/data_VT_SNN epochs=400 hidden_size=30 lr=0.0001 sample_file=1,,,,,,,,,,,,8,400,0.0001,1,,2.006689641120829e-07,1.0,0.37232258915901184,0.5166666507720947,0.38333332538604736,1.0,,,,,,,30,,,,,,,,,,,,,,,
6883ef49,vtsnn:tac_rpg,2020-03-12 15:02:21,0:00:58,completed,batch_size=4 checkpoint_dir=. data_dir=/home/…/data_VT_SNN epochs=40 lr=0.0001 sample_file=0,,,,,,,,,,,,4,40,0.0001,0,,0.011036696843802929,1.0,0.13605549931526184,0.7833333611488342,0.7666666507720947,1.0,,,,,,,,,,,,,,,,,,,,,,
4faf8626,vtsnn:tac_rpg,2020-03-12 15:00:07,0:02:13,completed,batch_size=4 checkpoint_dir=. data_dir=/home/…/data_VT_SNN epochs=40 lr=0.0001 sample_file=0,,,,,,,,,,,,4,40,0.0001,0,,0.010071562603116035,1.0,0.1323261559009552,0.8166666626930237,0.800000011920929,1.0,,,,,,,,,,,,,,,,,,,,,,
8eb3c696,vtsnn:vis_rpg,2020-03-12 14:59:41,0:02:14,completed,batch_size=4 checkpoint_dir=. data_dir=/home/…/data_VT_SNN epochs=20 lr=0.0001 sample_file=0,,,,,,,,,,,,4,20,0.0001,0,,0.006987161003053188,1.0,0.09957604110240936,0.8999999761581421,0.8666666746139526,1.0,,,,,,,,,,,,,,,,,,,,,,
287d59e5,vtsnn:vis_rpg,2020-03-12 14:57:26,0:02:15,completed,batch_size=4 checkpoint_dir=. data_dir=/home/…/data_VT_SNN epochs=20 lr=0.0001 sample_file=0,,,,,,,,,,,,4,20,0.0001,0,,0.009487045928835869,1.0,0.1674218326807022,0.8833333253860474,0.8500000238418579,1.0,,,,,,,,,,,,,,,,,,,,,,
d5d3393d,vtsnn:tac_rpg,2020-03-12 14:57:09,0:02:58,completed,batch_size=4 checkpoint_dir=. data_dir=/home/…/data_VT_SNN epochs=40 lr=0.0001 sample_file=0,,,,,,,,,,,,4,40,0.0001,0,,0.01205946784466505,1.0,0.12517297267913818,0.8500000238418579,0.8500000238418579,1.0,,,,,,,,,,,,,,,,,,,,,,
f962e177,vtsnn:vis_rpg,2020-03-12 14:55:34,0:01:51,completed,batch_size=4 checkpoint_dir=. data_dir=/home/…/data_VT_SNN epochs=20 lr=0.0001 sample_file=0,,,,,,,,,,,,4,20,0.0001,0,,0.005798631813377142,1.0,0.11589225381612778,0.8999999761581421,0.8500000238418579,1.0,,,,,,,,,,,,,,,,,,,,,,
2b1ee960,vtsnn:vis_rpg,2020-03-12 14:55:08,0:00:06,terminated,batch_size=4 checkpoint_dir=. data_dir=/home/…/data_VT_SNN epochs=20 lr=0.0001 sample_file=0,,,,,,,,,,,,4,20,0.0001,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b57ef7d2,vtsnn:vis_rpg,2020-03-12 14:55:07,,staged,batch_size=4 checkpoint_dir=. data_dir=/home/…/data_VT_SNN epochs=20 lr=0.0001 sample_file=0,,,,,,,,,,,,4,20,0.0001,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1b040ee3,vtsnn:vis_rpg,2020-03-12 14:55:07,,staged,batch_size=4 checkpoint_dir=. data_dir=/home/…/data_VT_SNN epochs=20 lr=0.0001 sample_file=0,,,,,,,,,,,,4,20,0.0001,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0454841b,vtsnn:vis_rpg,2020-03-12 14:54:35,0:00:01,error,batch_size=4 checkpoint_dir=. data_dir=/home/…/data_VT_SNN epochs=20 lr=0.0001 sample_file=5,,,,,,,,,,,,4,20,0.0001,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9c3a1489,vtsnn:vis_rpg,2020-03-12 14:53:59,0:00:01,error,batch_size=4 checkpoint_dir=. data_dir=/home/…/data_VT_SNN epochs=20 lr=0.0001 sample_file=5,,,,,,,,,,,,4,20,0.0001,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dbb11708,vtsnn:vis_rpg,2020-03-12 14:53:59,,staged,batch_size=4 checkpoint_dir=. data_dir=/home/…/data_VT_SNN epochs=20 lr=0.0001 sample_file=5,,,,,,,,,,,,4,20,0.0001,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a623d78a,vtsnn:vis_rpg,2020-03-12 14:53:59,,staged,batch_size=4 checkpoint_dir=. data_dir=/home/…/data_VT_SNN epochs=20 lr=0.0001 sample_file=5,,,,,,,,,,,,4,20,0.0001,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61789c9f,vtsnn:vis_rpg,2020-03-11 21:34:33,0:00:01,error,batch_size=4 checkpoint_dir=. data_dir=/home/…/data_VT_SNN epochs=20 lr=0.0001 sample_file=5,,,,,,,,,,,,4,20,0.0001,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2b71c13b,vtsnn:vis_rpg,2020-03-11 21:29:10,0:05:22,completed,batch_size=4 checkpoint_dir=. data_dir=/home/…/data_VT_SNN epochs=20 lr=0.0001 sample_file=4,,,,,,,,,,,,4,20,0.0001,4,,0.006233195308595896,1.0,0.2103581577539444,0.8333333134651184,0.8166666626930237,0.9958333373069763,,,,,,,,,,,,,,,,,,,,,,
5609126f,vtsnn:vis_rpg,2020-03-11 21:23:50,0:05:19,completed,batch_size=4 checkpoint_dir=. data_dir=/home/…/data_VT_SNN epochs=20 lr=0.0001 sample_file=4,,,,,,,,,,,,4,20,0.0001,4,,0.004617885686457157,1.0,0.24520495533943176,0.8500000238418579,0.7666666507720947,1.0,,,,,,,,,,,,,,,,,,,,,,
915f2fbd,vtsnn:vis_rpg,2020-03-11 21:18:26,0:05:24,completed,batch_size=4 checkpoint_dir=. data_dir=/home/…/data_VT_SNN epochs=20 lr=0.0001 sample_file=4,,,,,,,,,,,,4,20,0.0001,4,,0.01259839627891779,1.0,0.14267638325691223,0.8666666746139526,0.8333333134651184,0.9958333373069763,,,,,,,,,,,,,,,,,,,,,,
ff59bbfa,vtsnn:vis_rpg,2020-03-11 21:13:05,0:05:20,completed,batch_size=4 checkpoint_dir=. data_dir=/home/…/data_VT_SNN epochs=20 lr=0.0001 sample_file=3,,,,,,,,,,,,4,20,0.0001,3,,0.007070528343319893,1.0,0.09443232417106628,0.8833333253860474,0.8666666746139526,0.9958333373069763,,,,,,,,,,,,,,,,,,,,,,
dcbff176,vtsnn:vis_rpg,2020-03-11 21:07:41,0:05:24,completed,batch_size=4 checkpoint_dir=. data_dir=/home/…/data_VT_SNN epochs=20 lr=0.0001 sample_file=3,,,,,,,,,,,,4,20,0.0001,3,,0.006013102829456329,1.0,0.12263800948858261,0.8500000238418579,0.8500000238418579,1.0,,,,,,,,,,,,,,,,,,,,,,
7306de8a,vtsnn:vis_rpg,2020-03-11 21:02:16,0:05:24,completed,batch_size=4 checkpoint_dir=. data_dir=/home/…/data_VT_SNN epochs=20 lr=0.0001 sample_file=3,,,,,,,,,,,,4,20,0.0001,3,,0.0060807811096310616,1.0,0.1829160749912262,0.8666666746139526,0.8333333134651184,1.0,,,,,,,,,,,,,,,,,,,,,,
c16229d8,vtsnn:vis_rpg,2020-03-11 20:56:55,0:05:21,completed,batch_size=4 checkpoint_dir=. data_dir=/home/…/data_VT_SNN epochs=20 lr=0.0001 sample_file=2,,,,,,,,,,,,4,20,0.0001,2,,0.005463250447064638,1.0,0.26366516947746277,0.8333333134651184,0.8166666626930237,1.0,,,,,,,,,,,,,,,,,,,,,,
275de4dd,vtsnn:vis_rpg,2020-03-11 20:51:31,0:05:23,completed,batch_size=4 checkpoint_dir=. data_dir=/home/…/data_VT_SNN epochs=20 lr=0.0001 sample_file=2,,,,,,,,,,,,4,20,0.0001,2,,0.010504602454602718,1.0,0.21194356679916382,0.8500000238418579,0.8333333134651184,0.9958333373069763,,,,,,,,,,,,,,,,,,,,,,
d3387a66,vtsnn:vis_rpg,2020-03-11 20:46:10,0:05:21,completed,batch_size=4 checkpoint_dir=. data_dir=/home/…/data_VT_SNN epochs=20 lr=0.0001 sample_file=2,,,,,,,,,,,,4,20,0.0001,2,,0.01296183280646801,1.0,0.21309788525104523,0.8333333134651184,0.7833333611488342,0.987500011920929,,,,,,,,,,,,,,,,,,,,,,
457c5367,vtsnn:vis_rpg,2020-03-11 20:40:47,0:05:22,completed,batch_size=4 checkpoint_dir=. data_dir=/home/…/data_VT_SNN epochs=20 lr=0.0001 sample_file=1,,,,,,,,,,,,4,20,0.0001,1,,0.008676604367792606,1.0,0.18954482674598694,0.8666666746139526,0.7833333611488342,1.0,,,,,,,,,,,,,,,,,,,,,,
df6efc01,vtsnn:vis_rpg,2020-03-11 20:35:26,0:05:20,completed,batch_size=4 checkpoint_dir=. data_dir=/home/…/data_VT_SNN epochs=20 lr=0.0001 sample_file=1,,,,,,,,,,,,4,20,0.0001,1,,0.014773441478610039,1.0,0.22616535425186157,0.8333333134651184,0.75,0.9916666746139526,,,,,,,,,,,,,,,,,,,,,,
da9a6313,vtsnn:vis_rpg,2020-03-11 20:30:03,0:05:22,completed,batch_size=4 checkpoint_dir=. data_dir=/home/…/data_VT_SNN epochs=20 lr=0.0001 sample_file=1,,,,,,,,,,,,4,20,0.0001,1,,0.0074937413446605206,1.0,0.24577701091766357,0.8666666746139526,0.7666666507720947,1.0,,,,,,,,,,,,,,,,,,,,,,
882a9fa5,vtsnn:vis_rpg,2020-03-11 20:30:03,,staged,batch_size=4 checkpoint_dir=. data_dir=/home/…/data_VT_SNN epochs=20 lr=0.0001 sample_file=5,,,,,,,,,,,,4,20,0.0001,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c8187b34,vtsnn:vis_rpg,2020-03-11 20:30:03,,staged,batch_size=4 checkpoint_dir=. data_dir=/home/…/data_VT_SNN epochs=20 lr=0.0001 sample_file=5,,,,,,,,,,,,4,20,0.0001,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9b6703bf,vtsnn:vis_rpg,2020-03-11 20:28:09,0:00:38,terminated,batch_size=4 checkpoint_dir=. data_dir=/home/…/data_VT_SNN epochs=20 lr=0.0001 sample_file=1,,,,,,,,,,,,4,20,0.0001,1,,0.5644421577453613,0.26249998807907104,0.3721979558467865,0.4166666567325592,0.4166666567325592,0.26249998807907104,,,,,,,,,,,,,,,,,,,,,,
afce483f,vtsnn:vis_rpg,2020-03-11 20:26:58,0:00:08,error,batch_size=4 checkpoint_dir=. data_dir=/home/…/data_VT_SNN epochs=20 lr=0.0001 sample_file=1,,,,,,,,,,,,4,20,0.0001,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f733ae74,vtsnn:tac_rpg,2020-03-11 18:05:58,0:00:00,error,batch_size=4 checkpoint_dir=. data_dir=/home/…/data_VT_SNN epochs=40 lr=0.0001 sample_file=5,,,,,,,,,,,,4,40,0.0001,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33323ae5,vtsnn:tac_rpg,2020-03-11 18:04:57,0:01:00,completed,batch_size=4 checkpoint_dir=. data_dir=/home/…/data_VT_SNN epochs=40 lr=0.0001 sample_file=4,,,,,,,,,,,,4,40,0.0001,4,,0.013615760952234268,1.0,0.22316603362560272,0.800000011920929,0.7833333611488342,1.0,,,,,,,,,,,,,,,,,,,,,,
df160d17,vtsnn:tac_rpg,2020-03-11 18:03:57,0:00:59,completed,batch_size=4 checkpoint_dir=. data_dir=/home/…/data_VT_SNN epochs=40 lr=0.0001 sample_file=4,,,,,,,,,,,,4,40,0.0001,4,,0.008452883921563625,1.0,0.23012839257717133,0.7833333611488342,0.7666666507720947,1.0,,,,,,,,,,,,,,,,,,,,,,
1b3f2771,vtsnn:tac_rpg,2020-03-11 18:02:57,0:01:00,completed,batch_size=4 checkpoint_dir=. data_dir=/home/…/data_VT_SNN epochs=40 lr=0.0001 sample_file=4,,,,,,,,,,,,4,40,0.0001,4,,0.010051961988210678,1.0,0.23371142148971558,0.7333333492279053,0.7166666388511658,1.0,,,,,,,,,,,,,,,,,,,,,,
9db1ec82,vtsnn:tac_rpg,2020-03-11 18:01:57,0:01:00,completed,batch_size=4 checkpoint_dir=. data_dir=/home/…/data_VT_SNN epochs=40 lr=0.0001 sample_file=3,,,,,,,,,,,,4,40,0.0001,3,,0.011289706453680992,1.0,0.17697811126708984,0.75,0.7333333492279053,1.0,,,,,,,,,,,,,,,,,,,,,,
b697112b,vtsnn:tac_rpg,2020-03-11 18:00:56,0:01:00,completed,batch_size=4 checkpoint_dir=. data_dir=/home/…/data_VT_SNN epochs=40 lr=0.0001 sample_file=3,,,,,,,,,,,,4,40,0.0001,3,,0.003876701695844531,1.0,0.1911628693342209,0.7666666507720947,0.7166666388511658,1.0,,,,,,,,,,,,,,,,,,,,,,
28f6a018,vtsnn:tac_rpg,2020-03-11 17:59:55,0:01:01,completed,batch_size=4 checkpoint_dir=. data_dir=/home/…/data_VT_SNN epochs=40 lr=0.0001 sample_file=3,,,,,,,,,,,,4,40,0.0001,3,,0.007283291779458523,1.0,0.24532213807106018,0.699999988079071,0.6666666865348816,1.0,,,,,,,,,,,,,,,,,,,,,,
84b28607,vtsnn:tac_rpg,2020-03-11 17:58:54,0:01:00,completed,batch_size=4 checkpoint_dir=. data_dir=/home/…/data_VT_SNN epochs=40 lr=0.0001 sample_file=2,,,,,,,,,,,,4,40,0.0001,2,,0.006647820118814707,1.0,0.16890402138233185,0.800000011920929,0.75,1.0,,,,,,,,,,,,,,,,,,,,,,
44345d94,vtsnn:tac_rpg,2020-03-11 17:57:55,0:00:59,completed,batch_size=4 checkpoint_dir=. data_dir=/home/…/data_VT_SNN epochs=40 lr=0.0001 sample_file=2,,,,,,,,,,,,4,40,0.0001,2,,0.006755086127668619,1.0,0.2138938158750534,0.7666666507720947,0.7666666507720947,1.0,,,,,,,,,,,,,,,,,,,,,,
585783f5,vtsnn:tac_rpg,2020-03-11 17:56:56,0:00:58,completed,batch_size=4 checkpoint_dir=. data_dir=/home/…/data_VT_SNN epochs=40 lr=0.0001 sample_file=2,,,,,,,,,,,,4,40,0.0001,2,,0.0035956348292529583,1.0,0.2371019423007965,0.6833333373069763,0.6666666865348816,1.0,,,,,,,,,,,,,,,,,,,,,,
13a00f72,vtsnn:tac_rpg,2020-03-11 17:55:58,0:00:58,completed,batch_size=4 checkpoint_dir=. data_dir=/home/…/data_VT_SNN epochs=40 lr=0.0001 sample_file=1,,,,,,,,,,,,4,40,0.0001,1,,0.00854574516415596,1.0,0.1675761491060257,0.7833333611488342,0.7666666507720947,1.0,,,,,,,,,,,,,,,,,,,,,,
47875f7b,vtsnn:tac_rpg,2020-03-11 17:55:01,0:00:56,completed,batch_size=4 checkpoint_dir=. data_dir=/home/…/data_VT_SNN epochs=40 lr=0.0001 sample_file=1,,,,,,,,,,,,4,40,0.0001,1,,0.010539374314248562,1.0,0.17677722871303558,0.7833333611488342,0.7166666388511658,1.0,,,,,,,,,,,,,,,,,,,,,,
2ee90d8e,vtsnn:tac_rpg,2020-03-11 17:55:01,,staged,batch_size=4 checkpoint_dir=. data_dir=/home/…/data_VT_SNN epochs=40 lr=0.0001 sample_file=5,,,,,,,,,,,,4,40,0.0001,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75d42b48,vtsnn:tac_rpg,2020-03-11 17:55:01,,staged,batch_size=4 checkpoint_dir=. data_dir=/home/…/data_VT_SNN epochs=40 lr=0.0001 sample_file=5,,,,,,,,,,,,4,40,0.0001,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180d47f3,vtsnn:tac_rpg,2020-03-11 17:52:17,0:00:56,completed,batch_size=4 checkpoint_dir=. data_dir=/home/…/data_VT_SNN epochs=40 lr=0.0001 sample_file=1,,,,,,,,,,,,4,40,0.0001,1,,0.012317669577896595,1.0,0.1538040190935135,0.7833333611488342,0.7666666507720947,1.0,,,,,,,,,,,,,,,,,,,,,,
cd7a87f4,vtsnn:tac_rpg,2020-03-11 17:51:45,0:00:00,error,batch_size=4 checkpoint_dir=. data_dir=/home/…/data_VT_SNN epochs=40 lr=0.0001 sample_file=1,,,,,,,,,,,,4,40,0.0001,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b5b17057,vtsnn:tac_rpg,2020-03-11 17:50:49,0:00:00,error,batch_size=4 checkpoint_dir=. data_dir=/home/…/data_VT_SNN epochs=40 lr=0.0001 sample_file=1,,,,,,,,,,,,4,40,0.0001,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7975e037,vtsnn:tac_rpg,2020-03-11 17:50:36,0:00:00,error,batch_size=4 checkpoint_dir=. data_dir=/home/…/data_VT_SNN epochs=40 lr=0.0001 sample_file=1,,,,,,,,,,,,4,40,0.0001,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e73cd505,vtsnn:tac_rpg,2020-03-11 17:45:13,0:01:40,completed,batch_size=4 checkpoint_dir=. data_dir=/home/…/data_VT_SNN epochs=40 lr=0.0001 sample_file=1,,,,,,,,,,,,4,40,0.0001,1,,0.0057249716483056545,1.0,0.16429248452186584,0.7333333492279053,0.6833333373069763,1.0,,,,,,,,,,,,,,,,,,,,,,
bfe5fbf6,vtsnn:tac_rpg,2020-03-11 17:39:31,0:01:41,completed,batch_size=4 checkpoint_dir=. data_dir=/home/…/data_VT_SNN epochs=40 lr=0.0001 sample_file=1,,,,,,,,,,,,4,40,0.0001,1,,,,,,,,,,,,,,,,,,,,,,.,/home/tasbolat/some_python_examples/data_VT_SNN/,39,0.6833333373069763,1.0,0.1589154154062271,0.00526916841045022,
1ee1aae9,vtsnn:tac_rpg,2020-03-11 17:39:06,0:00:00,error,batch_size=4 checkpoint_dir=. data_dir=/home/…/data_VT_SNN epochs=40 lr=0.0001 sample_file=1,,,,,,,,,,,,4,40,0.0001,1,,,,,,,,,,,,,,,,,,,,,,.,/home/tasbolat/some_python_examples/data_VT_SNN/,,,,,,
70527d13,vtsnn:tac_rpg,2020-03-11 17:37:55,0:00:00,error,batch_size=4 checkpoint_dir=. data_dir=/home/…/data_VT_SNN epochs=40 hidden_size=30 lr=0.0001 sample_file=1,,,,,,,,,,,,4,40,0.0001,1,,,,,,,,,,,,,,30,,,,,,,,.,/home/tasbolat/some_python_examples/data_VT_SNN/,,,,,,
d5886e6a,vtsnn:tac_rpg,2020-03-11 17:37:32,0:00:00,error,batch_size=4 checkpoint_dir=. data_dir=/home/…/data_VT_SNN epochs=40 hidden_size=30 lr=0.0001 sample_file=1,,,,,,,,,,,,4,40,0.0001,1,,,,,,,,,,,,,,30,,,,,,,,.,/home/tasbolat/some_python_examples/data_VT_SNN/,,,,,,
bd8c932c,vtsnn:tac_rpg,2020-03-11 17:37:04,0:00:00,error,batch_size=4 checkpoint_dir=. data_dir=/home/…/data_VT_SNN epochs=40 hidden_size=30 lr=0.0001 sample_file=1,,,,,,,,,,,,4,40,0.0001,1,,,,,,,,,,,,,,30,,,,,,,,.,/home/tasbolat/some_python_examples/data_VT_SNN/,,,,,,
9c39080b,vtsnn:mm_ann,2020-03-10 23:12:21,0:19:40,completed,batch_size=8 checkpoint_dir=. data_dir=/home/…/data_VT_SNN epochs=400 hidden_size=30 lr=0.0001 sample_file=5,,,,,,,,,,,,8,400,0.0001,5,,6.95387525340152e-09,1.0,0.6422133445739746,0.4166666567325592,0.3499999940395355,1.0,,,,,,,30,,,,,,,,,,,,,,,
06a2c517,vtsnn:viz_ann,2020-03-10 22:57:11,0:21:43,completed,batch_size=8 checkpoint_dir=. data_dir=/home/…/data_VT_SNN epochs=400 hidden_size=30 lr=0.0001 sample_file=5,,,,,,,,,,,,8,400,0.0001,5,,4.520018990206154e-07,1.0,0.5570454597473145,0.38333332538604736,0.3499999940395355,1.0,,,,,,,30,,,,,,,,,,,,,,,
5d3d6d35,vtsnn:mm_ann,2020-03-10 22:52:34,0:19:47,completed,batch_size=8 checkpoint_dir=. data_dir=/home/…/data_VT_SNN epochs=400 hidden_size=30 lr=0.0001 sample_file=5,,,,,,,,,,,,8,400,0.0001,5,,7.748603536583687e-08,1.0,0.7065995931625366,0.5166666507720947,0.30000001192092896,1.0,,,,,,,30,,,,,,,,,,,,,,,
30dd8d7f,vtsnn:viz_ann,2020-03-10 22:35:32,0:21:38,completed,batch_size=8 checkpoint_dir=. data_dir=/home/…/data_VT_SNN epochs=400 hidden_size=30 lr=0.0001 sample_file=5,,,,,,,,,,,,8,400,0.0001,5,,4.6193599700927734e-07,1.0,0.5212433338165283,0.4166666567325592,0.4000000059604645,1.0,,,,,,,30,,,,,,,,,,,,,,,
925d5739,vtsnn:mm_ann,2020-03-10 22:32:56,0:19:38,completed,batch_size=8 checkpoint_dir=. data_dir=/home/…/data_VT_SNN epochs=400 hidden_size=30 lr=0.0001 sample_file=5,,,,,,,,,,,,8,400,0.0001,5,,2.8808910812472277e-08,1.0,0.6464856863021851,0.5333333611488342,0.44999998807907104,1.0,,,,,,,30,,,,,,,,,,,,,,,
c8416dcf,vtsnn:viz_ann,2020-03-10 22:13:56,0:21:35,completed,batch_size=8 checkpoint_dir=. data_dir=/home/…/data_VT_SNN epochs=400 hidden_size=30 lr=0.0001 sample_file=5,,,,,,,,,,,,8,400,0.0001,5,,4.1276217643826385e-07,1.0,0.4417981505393982,0.4166666567325592,0.3499999940395355,1.0,,,,,,,30,,,,,,,,,,,,,,,
fe46b324,vtsnn:mm_ann,2020-03-10 22:13:24,0:19:31,completed,batch_size=8 checkpoint_dir=. data_dir=/home/…/data_VT_SNN epochs=400 hidden_size=30 lr=0.0001 sample_file=4,,,,,,,,,,,,8,400,0.0001,4,,2.5928019908860733e-07,1.0,0.47422507405281067,0.5,0.38333332538604736,1.0,,,,,,,30,,,,,,,,,,,,,,,
